OBJECTID,gridcode,pkey,longitude,latitude
15456,36394,36394,32.7500000,61.7500000
15457,36575,36575,33.2500000,61.7500000
15458,36757,36757,33.7500000,61.7500000
15459,36936,36936,34.2500000,61.7500000
15460,37110,37110,34.7500000,61.7500000
15461,37283,37283,35.2500000,61.7500000
15462,37450,37450,35.7500000,61.7500000
15463,37612,37612,36.2500000,61.7500000
15464,37770,37770,36.7500000,61.7500000
15465,37928,37928,37.2500000,61.7500000
15466,38086,38086,37.7500000,61.7500000
15467,38242,38242,38.2500000,61.7500000
15468,38398,38398,38.7500000,61.7500000
15469,38556,38556,39.2500000,61.7500000
15470,38711,38711,39.7500000,61.7500000
15471,38859,38859,40.2500000,61.7500000
15472,38998,38998,40.7500000,61.7500000
15473,39131,39131,41.2500000,61.7500000
15474,39265,39265,41.7500000,61.7500000
15475,39397,39397,42.2500000,61.7500000
15476,39532,39532,42.7500000,61.7500000
15477,39673,39673,43.2500000,61.7500000
15478,39818,39818,43.7500000,61.7500000
15479,39970,39970,44.2500000,61.7500000
15480,40122,40122,44.7500000,61.7500000
15481,40277,40277,45.2500000,61.7500000
15482,40429,40429,45.7500000,61.7500000
15483,40579,40579,46.2500000,61.7500000
15484,40729,40729,46.7500000,61.7500000
15485,40877,40877,47.2500000,61.7500000
15486,41018,41018,47.7500000,61.7500000
15487,41156,41156,48.2500000,61.7500000
15488,41289,41289,48.7500000,61.7500000
15489,41411,41411,49.2500000,61.7500000
15490,41523,41523,49.7500000,61.7500000
15491,41629,41629,50.2500000,61.7500000
15492,41724,41724,50.7500000,61.7500000
15493,41817,41817,51.2500000,61.7500000
15494,41911,41911,51.7500000,61.7500000
15495,42002,42002,52.2500000,61.7500000
15496,42099,42099,52.7500000,61.7500000
15497,42202,42202,53.2500000,61.7500000
15498,42307,42307,53.7500000,61.7500000
15499,42419,42419,54.2500000,61.7500000
15500,42530,42530,54.7500000,61.7500000
15501,42644,42644,55.2500000,61.7500000
15502,42757,42757,55.7500000,61.7500000
15503,42873,42873,56.2500000,61.7500000
15504,42983,42983,56.7500000,61.7500000
15505,43092,43092,57.2500000,61.7500000
15506,43201,43201,57.7500000,61.7500000
15507,43304,43304,58.2500000,61.7500000
15508,43409,43409,58.7500000,61.7500000
15509,43511,43511,59.2500000,61.7500000
15510,43614,43614,59.7500000,61.7500000
15511,43710,43710,60.2500000,61.7500000
15512,43806,43806,60.7500000,61.7500000
15513,43903,43903,61.2500000,61.7500000
15514,43999,43999,61.7500000,61.7500000
15515,44094,44094,62.2500000,61.7500000
15516,44189,44189,62.7500000,61.7500000
15517,44284,44284,63.2500000,61.7500000
15518,44378,44378,63.7500000,61.7500000
15519,44472,44472,64.2500000,61.7500000
15520,44565,44565,64.7500000,61.7500000
15521,44658,44658,65.2500000,61.7500000
15522,44751,44751,65.7500000,61.7500000
15523,44843,44843,66.2500000,61.7500000
15524,44935,44935,66.7500000,61.7500000
15525,45030,45030,67.2500000,61.7500000
15526,45127,45127,67.7500000,61.7500000
15527,45226,45226,68.2500000,61.7500000
15528,45328,45328,68.7500000,61.7500000
15529,45436,45436,69.2500000,61.7500000
15530,45542,45542,69.7500000,61.7500000
15531,45650,45650,70.2500000,61.7500000
15532,45756,45756,70.7500000,61.7500000
15533,45862,45862,71.2500000,61.7500000
15534,45968,45968,71.7500000,61.7500000
15535,46074,46074,72.2500000,61.7500000
15536,46184,46184,72.7500000,61.7500000
15537,46302,46302,73.2500000,61.7500000
15538,46413,46413,73.7500000,61.7500000
15539,46527,46527,74.2500000,61.7500000
15540,46646,46646,74.7500000,61.7500000
15541,46770,46770,75.2500000,61.7500000
15542,46896,46896,75.7500000,61.7500000
15543,47024,47024,76.2500000,61.7500000
15544,47154,47154,76.7500000,61.7500000
15545,47285,47285,77.2500000,61.7500000
15546,47417,47417,77.7500000,61.7500000
15547,47548,47548,78.2500000,61.7500000
15548,47675,47675,78.7500000,61.7500000
15549,47803,47803,79.2500000,61.7500000
15550,47939,47939,79.7500000,61.7500000
15551,48071,48071,80.2500000,61.7500000
15552,48196,48196,80.7500000,61.7500000
15553,48319,48319,81.2500000,61.7500000
15554,48439,48439,81.7500000,61.7500000
15555,48556,48556,82.2500000,61.7500000
15556,48674,48674,82.7500000,61.7500000
15557,48788,48788,83.2500000,61.7500000
15558,48900,48900,83.7500000,61.7500000
15559,49012,49012,84.2500000,61.7500000
15560,49123,49123,84.7500000,61.7500000
15561,49234,49234,85.2500000,61.7500000
15562,49345,49345,85.7500000,61.7500000
15563,49456,49456,86.2500000,61.7500000
15564,49566,49566,86.7500000,61.7500000
15565,49674,49674,87.2500000,61.7500000
15566,49782,49782,87.7500000,61.7500000
15567,49890,49890,88.2500000,61.7500000
15568,49998,49998,88.7500000,61.7500000
15569,50106,50106,89.2500000,61.7500000
15570,50215,50215,89.7500000,61.7500000
15571,50325,50325,90.2500000,61.7500000
15572,50434,50434,90.7500000,61.7500000
15573,50543,50543,91.2500000,61.7500000
15574,50656,50656,91.7500000,61.7500000
15575,50770,50770,92.2500000,61.7500000
15576,50888,50888,92.7500000,61.7500000
15577,51004,51004,93.2500000,61.7500000
15578,51126,51126,93.7500000,61.7500000
15579,51250,51250,94.2500000,61.7500000
15580,51377,51377,94.7500000,61.7500000
15581,51508,51508,95.2500000,61.7500000
15582,51641,51641,95.7500000,61.7500000
15583,51776,51776,96.2500000,61.7500000
15584,51909,51909,96.7500000,61.7500000
15585,52042,52042,97.2500000,61.7500000
15586,52181,52181,97.7500000,61.7500000
15587,52328,52328,98.2500000,61.7500000
15588,52477,52477,98.7500000,61.7500000
15589,52629,52629,99.2500000,61.7500000
15590,52780,52780,99.7500000,61.7500000
15591,52931,52931,100.2500000,61.7500000
15592,53080,53080,100.7500000,61.7500000
15593,53231,53231,101.2500000,61.7500000
15594,53385,53385,101.7500000,61.7500000
15595,53542,53542,102.2500000,61.7500000
15596,53698,53698,102.7500000,61.7500000
15597,53856,53856,103.2500000,61.7500000
15598,54012,54012,103.7500000,61.7500000
15599,54166,54166,104.2500000,61.7500000
15600,54320,54320,104.7500000,61.7500000
15601,54471,54471,105.2500000,61.7500000
15602,54622,54622,105.7500000,61.7500000
15603,54765,54765,106.2500000,61.7500000
15604,54901,54901,106.7500000,61.7500000
15605,55034,55034,107.2500000,61.7500000
15606,55167,55167,107.7500000,61.7500000
15607,55300,55300,108.2500000,61.7500000
15608,55428,55428,108.7500000,61.7500000
15609,55561,55561,109.2500000,61.7500000
15610,55689,55689,109.7500000,61.7500000
15611,55820,55820,110.2500000,61.7500000
15612,55951,55951,110.7500000,61.7500000
15613,56079,56079,111.2500000,61.7500000
15614,56208,56208,111.7500000,61.7500000
15615,56336,56336,112.2500000,61.7500000
15616,56466,56466,112.7500000,61.7500000
15617,56600,56600,113.2500000,61.7500000
15618,56740,56740,113.7500000,61.7500000
15619,56880,56880,114.2500000,61.7500000
15620,57021,57021,114.7500000,61.7500000
15621,57171,57171,115.2500000,61.7500000
15622,57326,57326,115.7500000,61.7500000
15623,57482,57482,116.2500000,61.7500000
15624,57637,57637,116.7500000,61.7500000
15625,57793,57793,117.2500000,61.7500000
15626,57944,57944,117.7500000,61.7500000
15627,58085,58085,118.2500000,61.7500000
15628,58227,58227,118.7500000,61.7500000
15629,58367,58367,119.2500000,61.7500000
15630,58517,58517,119.7500000,61.7500000
15631,58673,58673,120.2500000,61.7500000
15632,58824,58824,120.7500000,61.7500000
15633,58969,58969,121.2500000,61.7500000
15634,59115,59115,121.7500000,61.7500000
15635,59255,59255,122.2500000,61.7500000
15636,59390,59390,122.7500000,61.7500000
15637,59518,59518,123.2500000,61.7500000
15638,59642,59642,123.7500000,61.7500000
15639,59772,59772,124.2500000,61.7500000
15640,59900,59900,124.7500000,61.7500000
15641,60033,60033,125.2500000,61.7500000
15642,60160,60160,125.7500000,61.7500000
15643,60293,60293,126.2500000,61.7500000
15644,60419,60419,126.7500000,61.7500000
15645,60546,60546,127.2500000,61.7500000
15646,60675,60675,127.7500000,61.7500000
15647,60798,60798,128.2500000,61.7500000
15648,60917,60917,128.7500000,61.7500000
15649,61033,61033,129.2500000,61.7500000
15650,61150,61150,129.7500000,61.7500000
15651,61263,61263,130.2500000,61.7500000
15652,61379,61379,130.7500000,61.7500000
15653,61494,61494,131.2500000,61.7500000
15654,61604,61604,131.7500000,61.7500000
15655,61718,61718,132.2500000,61.7500000
15656,61838,61838,132.7500000,61.7500000
15657,61957,61957,133.2500000,61.7500000
15658,62072,62072,133.7500000,61.7500000
15659,62193,62193,134.2500000,61.7500000
15660,62311,62311,134.7500000,61.7500000
15661,62427,62427,135.2500000,61.7500000
15662,62541,62541,135.7500000,61.7500000
15663,62664,62664,136.2500000,61.7500000
15664,62782,62782,136.7500000,61.7500000
15665,62893,62893,137.2500000,61.7500000
15666,63004,63004,137.7500000,61.7500000
15667,63120,63120,138.2500000,61.7500000
15668,63231,63231,138.7500000,61.7500000
15669,63342,63342,139.2500000,61.7500000
15670,63463,63463,139.7500000,61.7500000
15671,63584,63584,140.2500000,61.7500000
15672,63701,63701,140.7500000,61.7500000
15673,63815,63815,141.2500000,61.7500000
15674,63938,63938,141.7500000,61.7500000
15675,64069,64069,142.2500000,61.7500000
15676,64195,64195,142.7500000,61.7500000
15677,64313,64313,143.2500000,61.7500000
15678,64421,64421,143.7500000,61.7500000
15679,64520,64520,144.2500000,61.7500000
15680,64617,64617,144.7500000,61.7500000
15681,64713,64713,145.2500000,61.7500000
15682,64807,64807,145.7500000,61.7500000
15683,64895,64895,146.2500000,61.7500000
15684,64984,64984,146.7500000,61.7500000
15685,65073,65073,147.2500000,61.7500000
15686,65161,65161,147.7500000,61.7500000
15687,65242,65242,148.2500000,61.7500000
15688,65314,65314,148.7500000,61.7500000
15689,65387,65387,149.2500000,61.7500000
15690,65459,65459,149.7500000,61.7500000
15691,65532,65532,150.2500000,61.7500000
15692,65594,65594,150.7500000,61.7500000
15693,65653,65653,151.2500000,61.7500000
15694,65708,65708,151.7500000,61.7500000
15695,65758,65758,152.2500000,61.7500000
15696,65805,65805,152.7500000,61.7500000
15697,65847,65847,153.2500000,61.7500000
15698,65879,65879,153.7500000,61.7500000
15699,65905,65905,154.2500000,61.7500000
15700,65936,65936,154.7500000,61.7500000
15701,65965,65965,155.2500000,61.7500000
15702,65997,65997,155.7500000,61.7500000
15703,66030,66030,156.2500000,61.7500000
15704,66070,66070,156.7500000,61.7500000
15705,66109,66109,157.2500000,61.7500000
15706,66145,66145,157.7500000,61.7500000
15707,66182,66182,158.2500000,61.7500000
15708,66217,66217,158.7500000,61.7500000
15709,66254,66254,159.2500000,61.7500000
15710,66291,66291,159.7500000,61.7500000
15711,66326,66326,160.2500000,61.7500000
15712,66364,66364,160.7500000,61.7500000
15713,66400,66400,161.2500000,61.7500000
15714,66432,66432,161.7500000,61.7500000
15715,66462,66462,162.2500000,61.7500000
15716,66490,66490,162.7500000,61.7500000
15717,66515,66515,163.2500000,61.7500000
15718,66537,66537,163.7500000,61.7500000
15719,66561,66561,164.2500000,61.7500000
15720,66587,66587,164.7500000,61.7500000
15721,66611,66611,165.2500000,61.7500000
15722,66637,66637,165.7500000,61.7500000
15723,66664,66664,166.2500000,61.7500000
15724,66695,66695,166.7500000,61.7500000
15725,66726,66726,167.2500000,61.7500000
15726,66762,66762,167.7500000,61.7500000
15727,66792,66792,168.2500000,61.7500000
15728,66818,66818,168.7500000,61.7500000
15729,66849,66849,169.2500000,61.7500000
15730,66881,66881,169.7500000,61.7500000
15731,66908,66908,170.2500000,61.7500000
15732,66934,66934,170.7500000,61.7500000
15733,66962,66962,171.2500000,61.7500000
15734,66989,66989,171.7500000,61.7500000
15735,67015,67015,172.2500000,61.7500000
15736,67044,67044,172.7500000,61.7500000
15737,67077,67077,173.2500000,61.7500000
15738,67104,67104,173.7500000,61.7500000
15739,67133,67133,174.2500000,61.7500000
15740,67161,67161,174.7500000,61.7500000
15741,67191,67191,175.2500000,61.7500000
15742,202,202,-166.2500000,61.2500000
15743,214,214,-165.7500000,61.2500000
15744,226,226,-165.2500000,61.2500000
15745,241,241,-164.7500000,61.2500000
15746,257,257,-164.2500000,61.2500000
15747,274,274,-163.7500000,61.2500000
15748,295,295,-163.2500000,61.2500000
15749,316,316,-162.7500000,61.2500000
15750,338,338,-162.2500000,61.2500000
15751,361,361,-161.7500000,61.2500000
15752,386,386,-161.2500000,61.2500000
15753,412,412,-160.7500000,61.2500000
15754,439,439,-160.2500000,61.2500000
15755,472,472,-159.7500000,61.2500000
15756,504,504,-159.2500000,61.2500000
15757,534,534,-158.7500000,61.2500000
15758,567,567,-158.2500000,61.2500000
15759,601,601,-157.7500000,61.2500000
15760,636,636,-157.2500000,61.2500000
15761,668,668,-156.7500000,61.2500000
15762,700,700,-156.2500000,61.2500000
15763,733,733,-155.7500000,61.2500000
15764,766,766,-155.2500000,61.2500000
15765,799,799,-154.7500000,61.2500000
15766,831,831,-154.2500000,61.2500000
15767,860,860,-153.7500000,61.2500000
15768,887,887,-153.2500000,61.2500000
15769,913,913,-152.7500000,61.2500000
15770,938,938,-152.2500000,61.2500000
15771,965,965,-151.7500000,61.2500000
15772,990,990,-151.2500000,61.2500000
15773,1013,1013,-150.7500000,61.2500000
15774,1036,1036,-150.2500000,61.2500000
15775,1063,1063,-149.7500000,61.2500000
15776,1089,1089,-149.2500000,61.2500000
15777,1111,1111,-148.7500000,61.2500000
15778,1134,1134,-148.2500000,61.2500000
15779,1158,1158,-147.7500000,61.2500000
15780,1179,1179,-147.2500000,61.2500000
15781,1200,1200,-146.7500000,61.2500000
15782,1221,1221,-146.2500000,61.2500000
15783,1242,1242,-145.7500000,61.2500000
15784,1266,1266,-145.2500000,61.2500000
15785,1290,1290,-144.7500000,61.2500000
15786,1311,1311,-144.2500000,61.2500000
15787,1331,1331,-143.7500000,61.2500000
15788,1352,1352,-143.2500000,61.2500000
15789,1373,1373,-142.7500000,61.2500000
15790,1393,1393,-142.2500000,61.2500000
15791,1414,1414,-141.7500000,61.2500000
15792,1437,1437,-141.2500000,61.2500000
15793,1460,1460,-140.7500000,61.2500000
15794,1482,1482,-140.2500000,61.2500000
15795,1505,1505,-139.7500000,61.2500000
15796,1528,1528,-139.2500000,61.2500000
15797,1554,1554,-138.7500000,61.2500000
15798,1576,1576,-138.2500000,61.2500000
15799,1598,1598,-137.7500000,61.2500000
15800,1620,1620,-137.2500000,61.2500000
15801,1644,1644,-136.7500000,61.2500000
15802,1669,1669,-136.2500000,61.2500000
15803,1693,1693,-135.7500000,61.2500000
15804,1720,1720,-135.2500000,61.2500000
15805,1748,1748,-134.7500000,61.2500000
15806,1776,1776,-134.2500000,61.2500000
15807,1807,1807,-133.7500000,61.2500000
15808,1840,1840,-133.2500000,61.2500000
15809,1874,1874,-132.7500000,61.2500000
15810,1909,1909,-132.2500000,61.2500000
15811,1945,1945,-131.7500000,61.2500000
15812,1979,1979,-131.2500000,61.2500000
15813,2014,2014,-130.7500000,61.2500000
15814,2050,2050,-130.2500000,61.2500000
15815,2085,2085,-129.7500000,61.2500000
15816,2121,2121,-129.2500000,61.2500000
15817,2157,2157,-128.7500000,61.2500000
15818,2198,2198,-128.2500000,61.2500000
15819,2240,2240,-127.7500000,61.2500000
15820,2282,2282,-127.2500000,61.2500000
15821,2325,2325,-126.7500000,61.2500000
15822,2368,2368,-126.2500000,61.2500000
15823,2411,2411,-125.7500000,61.2500000
15824,2455,2455,-125.2500000,61.2500000
15825,2503,2503,-124.7500000,61.2500000
15826,2568,2568,-124.2500000,61.2500000
15827,2637,2637,-123.7500000,61.2500000
15828,2707,2707,-123.2500000,61.2500000
15829,2779,2779,-122.7500000,61.2500000
15830,2855,2855,-122.2500000,61.2500000
15831,2932,2932,-121.7500000,61.2500000
15832,3010,3010,-121.2500000,61.2500000
15833,3091,3091,-120.7500000,61.2500000
15834,3174,3174,-120.2500000,61.2500000
15835,3256,3256,-119.7500000,61.2500000
15836,3337,3337,-119.2500000,61.2500000
15837,3420,3420,-118.7500000,61.2500000
15838,3505,3505,-118.2500000,61.2500000
15839,3589,3589,-117.7500000,61.2500000
15840,3677,3677,-117.2500000,61.2500000
15841,3768,3768,-116.7500000,61.2500000
15842,3860,3860,-116.2500000,61.2500000
15843,3955,3955,-115.7500000,61.2500000
15844,4052,4052,-115.2500000,61.2500000
15845,4148,4148,-114.7500000,61.2500000
15846,4244,4244,-114.2500000,61.2500000
15847,4342,4342,-113.7500000,61.2500000
15848,4439,4439,-113.2500000,61.2500000
15849,4538,4538,-112.7500000,61.2500000
15850,4641,4641,-112.2500000,61.2500000
15851,4743,4743,-111.7500000,61.2500000
15852,4847,4847,-111.2500000,61.2500000
15853,4950,4950,-110.7500000,61.2500000
15854,5053,5053,-110.2500000,61.2500000
15855,5156,5156,-109.7500000,61.2500000
15856,5261,5261,-109.2500000,61.2500000
15857,5361,5361,-108.7500000,61.2500000
15858,5461,5461,-108.2500000,61.2500000
15859,5565,5565,-107.7500000,61.2500000
15860,5668,5668,-107.2500000,61.2500000
15861,5773,5773,-106.7500000,61.2500000
15862,5879,5879,-106.2500000,61.2500000
15863,5988,5988,-105.7500000,61.2500000
15864,6103,6103,-105.2500000,61.2500000
15865,6216,6216,-104.7500000,61.2500000
15866,6331,6331,-104.2500000,61.2500000
15867,6444,6444,-103.7500000,61.2500000
15868,6556,6556,-103.2500000,61.2500000
15869,6667,6667,-102.7500000,61.2500000
15870,6779,6779,-102.2500000,61.2500000
15871,6891,6891,-101.7500000,61.2500000
15872,7005,7005,-101.2500000,61.2500000
15873,7120,7120,-100.7500000,61.2500000
15874,7238,7238,-100.2500000,61.2500000
15875,7359,7359,-99.7500000,61.2500000
15876,7479,7479,-99.2500000,61.2500000
15877,7599,7599,-98.7500000,61.2500000
15878,7718,7718,-98.2500000,61.2500000
15879,7840,7840,-97.7500000,61.2500000
15880,7953,7953,-97.2500000,61.2500000
15881,8055,8055,-96.7500000,61.2500000
15882,8160,8160,-96.2500000,61.2500000
15883,8266,8266,-95.7500000,61.2500000
15884,8373,8373,-95.2500000,61.2500000
15885,8481,8481,-94.7500000,61.2500000
15886,8583,8583,-94.2500000,61.2500000
15887,8687,8687,-93.7500000,61.2500000
15888,11965,11965,-77.7500000,61.2500000
15889,12100,12100,-77.2500000,61.2500000
15890,12236,12236,-76.7500000,61.2500000
15891,12378,12378,-76.2500000,61.2500000
15892,12521,12521,-75.7500000,61.2500000
15893,12665,12665,-75.2500000,61.2500000
15894,12810,12810,-74.7500000,61.2500000
15895,12962,12962,-74.2500000,61.2500000
15896,13124,13124,-73.7500000,61.2500000
15897,13287,13287,-73.2500000,61.2500000
15898,13453,13453,-72.7500000,61.2500000
15899,13626,13626,-72.2500000,61.2500000
15900,13812,13812,-71.7500000,61.2500000
15901,14004,14004,-71.2500000,61.2500000
15902,14411,14411,-70.2500000,61.2500000
15903,16282,16282,-65.2500000,61.2500000
15904,16451,16451,-64.7500000,61.2500000
15905,20290,20290,-49.2500000,61.2500000
15906,20392,20392,-48.7500000,61.2500000
15907,20489,20489,-48.2500000,61.2500000
15908,20584,20584,-47.7500000,61.2500000
15909,20678,20678,-47.2500000,61.2500000
15910,20771,20771,-46.7500000,61.2500000
15911,20864,20864,-46.2500000,61.2500000
15912,20956,20956,-45.7500000,61.2500000
15913,21049,21049,-45.2500000,61.2500000
15914,21141,21141,-44.7500000,61.2500000
15915,21232,21232,-44.2500000,61.2500000
15916,21322,21322,-43.7500000,61.2500000
15917,21413,21413,-43.2500000,61.2500000
15918,21500,21500,-42.7500000,61.2500000
15919,21586,21586,-42.2500000,61.2500000
15920,24742,24742,-6.7500000,61.2500000
