INPUT_TABLE
Variable ID
RenewRsrcCurves

region,renewresource,sub.renewable.resource,grade,available,extractioncost
USA,Texas Gulf Coast-water withdrawals,runoff,grade4,0.0841668704209039,4.66666666666667e-05
USA,Texas Gulf Coast-water withdrawals,runoff,grade5,0.112222493894539,9.69135802469136e-05
USA,Texas Gulf Coast-water withdrawals,runoff,grade6,0.140278117368173,0.000179753086419753
USA,Texas Gulf Coast-water withdrawals,runoff,grade7,0.168333740841808,0.000303333333333333
USA,Texas Gulf Coast-water withdrawals,runoff,grade8,0.196389364315442,0.000475802469135802
USA,Texas Gulf Coast-water withdrawals,runoff,grade9,0.224444987789077,0.000705308641975309
USA,Texas Gulf Coast-water withdrawals,runoff,grade10,0.252500611262712,0.001
USA,Texas Gulf Coast-water withdrawals,runoff,grade11,0.32725055013644,0.124444679500667
USA,Texas Gulf Coast-water withdrawals,runoff,grade12,0.402000489010169,0.482947640360318
USA,Texas Gulf Coast-water withdrawals,runoff,grade13,0.476750427883898,1.06139997044428
USA,Texas Gulf Coast-water withdrawals,runoff,grade14,0.551500366757627,1.84469275761788
USA,Texas Gulf Coast-water withdrawals,runoff,grade15,0.626250305631356,2.81771708974643
USA,Texas Gulf Coast-water withdrawals,runoff,grade16,0.701000244505085,3.96536405469527
USA,Texas Gulf Coast-water withdrawals,runoff,grade17,0.775750183378813,5.27252474032972
USA,Texas Gulf Coast-water withdrawals,runoff,grade18,0.850500122252542,6.72409023451511
USA,Texas Gulf Coast-water withdrawals,runoff,grade19,0.925250061126271,8.30495162511676
USA,Texas Gulf Coast-water withdrawals,runoff,grade20,1,10
EU-15,Tiber-water withdrawals,runoff,grade1,0,1e-05
EU-15,Tiber-water withdrawals,runoff,grade2,0.0623333333333333,1.1358024691358e-05
EU-15,Tiber-water withdrawals,runoff,grade3,0.124666666666667,2.08641975308642e-05
EU-15,Tiber-water withdrawals,runoff,grade4,0.187,4.66666666666667e-05
EU-15,Tiber-water withdrawals,runoff,grade5,0.249333333333333,9.69135802469136e-05
EU-15,Tiber-water withdrawals,runoff,grade6,0.311666666666667,0.000179753086419753
EU-15,Tiber-water withdrawals,runoff,grade7,0.374,0.000303333333333333
EU-15,Tiber-water withdrawals,runoff,grade8,0.436333333333333,0.000475802469135803
EU-15,Tiber-water withdrawals,runoff,grade9,0.498666666666667,0.000705308641975309
EU-15,Tiber-water withdrawals,runoff,grade10,0.561,0.001
EU-15,Tiber-water withdrawals,runoff,grade11,0.6049,0.151666265392353
EU-15,Tiber-water withdrawals,runoff,grade12,0.6488,0.580770418127059
EU-15,Tiber-water withdrawals,runoff,grade13,0.6927,1.25466772833471
EU-15,Tiber-water withdrawals,runoff,grade14,0.7366,2.13971346614588
EU-15,Tiber-water withdrawals,runoff,grade15,0.7805,3.20226290169118
EU-15,Tiber-water withdrawals,runoff,grade16,0.8244,4.40867130510118
EU-15,Tiber-water withdrawals,runoff,grade17,0.8683,5.72529394650647
EU-15,Tiber-water withdrawals,runoff,grade18,0.9122,7.11848609603765
EU-15,Tiber-water withdrawals,runoff,grade19,0.9561,8.55460302382529
EU-15,Tiber-water withdrawals,runoff,grade20,1,10
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade1,0,1e-05
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade2,0.0578587264006796,1.1358024691358e-05
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade3,0.115717452801359,2.08641975308642e-05
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade4,0.173576179202039,4.66666666666667e-05
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade5,0.231434905602718,9.69135802469136e-05
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade6,0.289293632003398,0.000179753086419753
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade7,0.347152358404077,0.000303333333333333
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade8,0.405011084804757,0.000475802469135802
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade9,0.462869811205436,0.000705308641975309
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade10,0.520728537606116,0.001
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade11,0.568655683845504,0.148076229517235
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade12,0.616582830084893,0.567940337334447
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade13,0.664509976324281,1.22936551662938
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade14,0.71243712256367,2.10112496057977
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade15,0.760364268803058,3.15199186236335
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade16,0.808291415042446,4.35073941515786
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade17,0.856218561281835,5.66614081214104
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade18,0.904145707521223,7.06696924649063
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade19,0.952072853760612,8.52199791138437
Europe_Non_EU,Tigris-Euphrates-water withdrawals,runoff,grade20,1,10
Brazil,Tocantins-water withdrawals,runoff,grade1,0,1e-05
Brazil,Tocantins-water withdrawals,runoff,grade2,0.0654444444444444,1.1358024691358e-05
Brazil,Tocantins-water withdrawals,runoff,grade3,0.130888888888889,2.08641975308642e-05
Brazil,Tocantins-water withdrawals,runoff,grade4,0.196333333333333,4.66666666666667e-05
Brazil,Tocantins-water withdrawals,runoff,grade5,0.261777777777778,9.69135802469136e-05
Brazil,Tocantins-water withdrawals,runoff,grade6,0.327222222222222,0.000179753086419753
Brazil,Tocantins-water withdrawals,runoff,grade7,0.392666666666667,0.000303333333333333
Brazil,Tocantins-water withdrawals,runoff,grade8,0.458111111111111,0.000475802469135803
Brazil,Tocantins-water withdrawals,runoff,grade9,0.523555555555556,0.000705308641975309
Brazil,Tocantins-water withdrawals,runoff,grade10,0.589,0.001
Brazil,Tocantins-water withdrawals,runoff,grade11,0.6301,0.154165122355026
Brazil,Tocantins-water withdrawals,runoff,grade12,0.6712,0.589695510535281
Brazil,Tocantins-water withdrawals,runoff,grade13,0.7123,1.27226542966005
Brazil,Tocantins-water withdrawals,runoff,grade14,0.7534,2.16654914484862
Brazil,Tocantins-water withdrawals,runoff,grade15,0.7945,3.23722092122029
Brazil,Tocantins-water withdrawals,runoff,grade16,0.8356,4.44895502389433
Brazil,Tocantins-water withdrawals,runoff,grade17,0.8767,5.76642571799004
Brazil,Tocantins-water withdrawals,runoff,grade18,0.9178,7.15430726862669
Brazil,Tocantins-water withdrawals,runoff,grade19,0.9589,8.57727394092358
Brazil,Tocantins-water withdrawals,runoff,grade20,1,10
USA,Upper Colorado River-water withdrawals,runoff,grade1,0,1e-05
USA,Upper Colorado River-water withdrawals,runoff,grade2,0.00472783139486926,1.1358024691358e-05
USA,Upper Colorado River-water withdrawals,runoff,grade3,0.00945566278973851,2.08641975308642e-05
USA,Upper Colorado River-water withdrawals,runoff,grade4,0.0141834941846078,4.66666666666667e-05
USA,Upper Colorado River-water withdrawals,runoff,grade5,0.018911325579477,9.69135802469136e-05
USA,Upper Colorado River-water withdrawals,runoff,grade6,0.0236391569743463,0.000179753086419753
USA,Upper Colorado River-water withdrawals,runoff,grade7,0.0283669883692155,0.000303333333333333
USA,Upper Colorado River-water withdrawals,runoff,grade8,0.0330948197640848,0.000475802469135802
USA,Upper Colorado River-water withdrawals,runoff,grade9,0.0378226511589541,0.000705308641975309
USA,Upper Colorado River-water withdrawals,runoff,grade10,0.0425504825538233,0.001
USA,Upper Colorado River-water withdrawals,runoff,grade11,0.138295434298441,0.110424302848549
USA,Upper Colorado River-water withdrawals,runoff,grade12,0.234040386043059,0.423811476956908
USA,Upper Colorado River-water withdrawals,runoff,grade13,0.329785337787676,0.938881753698602
USA,Upper Colorado River-water withdrawals,runoff,grade14,0.425530289532294,1.65335536444716
USA,Upper Colorado River-water withdrawals,runoff,grade15,0.521275241276912,2.5649525405761
USA,Upper Colorado River-water withdrawals,runoff,grade16,0.617020193021529,3.67139351345895
USA,Upper Colorado River-water withdrawals,runoff,grade17,0.712765144766147,4.97039851446924
USA,Upper Colorado River-water withdrawals,runoff,grade18,0.808510096510765,6.45968777498049
USA,Upper Colorado River-water withdrawals,runoff,grade19,0.904255048255382,8.13698152636624
USA,Upper Colorado River-water withdrawals,runoff,grade20,1,10
USA,Upper Mississippi-water withdrawals,runoff,grade1,0,1e-05
USA,Upper Mississippi-water withdrawals,runoff,grade2,0.0468888888888889,1.1358024691358e-05
USA,Upper Mississippi-water withdrawals,runoff,grade3,0.0937777777777778,2.08641975308642e-05
USA,Upper Mississippi-water withdrawals,runoff,grade4,0.140666666666667,4.66666666666667e-05
USA,Upper Mississippi-water withdrawals,runoff,grade5,0.187555555555556,9.69135802469137e-05
USA,Upper Mississippi-water withdrawals,runoff,grade6,0.234444444444444,0.000179753086419753
USA,Upper Mississippi-water withdrawals,runoff,grade7,0.281333333333333,0.000303333333333333
USA,Upper Mississippi-water withdrawals,runoff,grade8,0.328222222222222,0.000475802469135803
USA,Upper Mississippi-water withdrawals,runoff,grade9,0.375111111111111,0.000705308641975309
USA,Upper Mississippi-water withdrawals,runoff,grade10,0.422,0.001
USA,Upper Mississippi-water withdrawals,runoff,grade11,0.4798,0.139302756854123
USA,Upper Mississippi-water withdrawals,runoff,grade12,0.5376,0.536532269130616
USA,Upper Mississippi-water withdrawals,runoff,grade13,0.5954,1.16739077380825
USA,Upper Mississippi-water withdrawals,runoff,grade14,0.6532,2.00658050786578
USA,Upper Mississippi-water withdrawals,runoff,grade15,0.711,3.02880370828199
USA,Upper Mississippi-water withdrawals,runoff,grade16,0.7688,4.20876261203564
USA,Upper Mississippi-water withdrawals,runoff,grade17,0.8266,5.5211594561055
USA,Upper Mississippi-water withdrawals,runoff,grade18,0.8844,6.94069647747033
USA,Upper Mississippi-water withdrawals,runoff,grade19,0.9422,8.44207591310891
USA,Upper Mississippi-water withdrawals,runoff,grade20,1,10
Central Asia,Ural-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Ural-water withdrawals,runoff,grade2,0.0407777777777778,1.1358024691358e-05
Central Asia,Ural-water withdrawals,runoff,grade3,0.0815555555555555,2.08641975308642e-05
Central Asia,Ural-water withdrawals,runoff,grade4,0.122333333333333,4.66666666666667e-05
Central Asia,Ural-water withdrawals,runoff,grade5,0.163111111111111,9.69135802469135e-05
Central Asia,Ural-water withdrawals,runoff,grade6,0.203888888888889,0.000179753086419753
Central Asia,Ural-water withdrawals,runoff,grade7,0.244666666666667,0.000303333333333333
Central Asia,Ural-water withdrawals,runoff,grade8,0.285444444444444,0.000475802469135802
Central Asia,Ural-water withdrawals,runoff,grade9,0.326222222222222,0.000705308641975308
Central Asia,Ural-water withdrawals,runoff,grade10,0.367,0.001
Central Asia,Ural-water withdrawals,runoff,grade11,0.4303,0.134441358986349
Central Asia,Ural-water withdrawals,runoff,grade12,0.4936,0.519078542396512
Central Asia,Ural-water withdrawals,runoff,grade13,0.5569,1.1329180028227
Central Asia,Ural-water withdrawals,runoff,grade14,0.6202,1.95396619285711
Central Asia,Ural-water withdrawals,runoff,grade15,0.6835,2.96022956509196
Central Asia,Ural-water withdrawals,runoff,grade16,0.7468,4.12971457211945
Central Asia,Ural-water withdrawals,runoff,grade17,0.8101,5.4404276665318
Central Asia,Ural-water withdrawals,runoff,grade18,0.8734,6.8703753009212
Central Asia,Ural-water withdrawals,runoff,grade19,0.9367,8.39756392787986
Central Asia,Ural-water withdrawals,runoff,grade20,1,10
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade1,0,1e-05
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade2,0.045,1.1358024691358e-05
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade3,0.09,2.08641975308642e-05
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade4,0.135,4.66666666666667e-05
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade5,0.18,9.69135802469136e-05
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade6,0.225,0.000179753086419753
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade7,0.27,0.000303333333333333
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade8,0.315,0.000475802469135803
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade9,0.36,0.000705308641975309
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade10,0.405,0.001
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade11,0.4645,0.13779757355
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade12,0.524,0.531133239288889
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade13,0.5835,1.15673041485
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade14,0.643,1.99031251786667
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade15,0.7025,3.00760296597222
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade16,0.762,4.1843251768
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade17,0.8215,5.49620256798333
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade18,0.881,6.91895855715556
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade19,0.9405,8.42831656195
Brazil,Uruguay-Brazil-South Atlantic Coast-water withdrawals,runoff,grade20,1,10
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade1,0,1e-05
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade2,0.0408888888888889,1.1358024691358e-05
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade3,0.0817777777777778,2.08641975308642e-05
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade4,0.122666666666667,4.66666666666667e-05
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade5,0.163555555555556,9.69135802469136e-05
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade6,0.204444444444444,0.000179753086419753
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade7,0.245333333333333,0.000303333333333333
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade8,0.286222222222222,0.000475802469135803
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade9,0.327111111111111,0.000705308641975309
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade10,0.368,0.001
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade11,0.4312,0.134529511662609
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade12,0.4944,0.519395492674783
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade13,0.5576,1.13354430772522
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade14,0.6208,1.95492232150261
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade15,0.684,2.96147589869565
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade16,0.7472,4.13115140399305
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade17,0.8104,5.44189520208348
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade18,0.8736,6.87165365765565
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade19,0.9368,8.39837313539826
Southeast Asia,Viet Nam-Coast-water withdrawals,runoff,grade20,1,10
Central Asia,Volga-water withdrawals,runoff,grade1,0,1e-05
Central Asia,Volga-water withdrawals,runoff,grade2,0.053,1.1358024691358e-05
Central Asia,Volga-water withdrawals,runoff,grade3,0.106,2.08641975308642e-05
Central Asia,Volga-water withdrawals,runoff,grade4,0.159,4.66666666666667e-05
Central Asia,Volga-water withdrawals,runoff,grade5,0.212,9.69135802469136e-05
Central Asia,Volga-water withdrawals,runoff,grade6,0.265,0.000179753086419753
Central Asia,Volga-water withdrawals,runoff,grade7,0.318,0.000303333333333333
Central Asia,Volga-water withdrawals,runoff,grade8,0.371,0.000475802469135803
Central Asia,Volga-water withdrawals,runoff,grade9,0.424,0.000705308641975309
Central Asia,Volga-water withdrawals,runoff,grade10,0.477,0.001
Central Asia,Volga-water withdrawals,runoff,grade11,0.5293,0.144184585937925
Central Asia,Volga-water withdrawals,runoff,grade12,0.5816,0.554019723586415
Central Asia,Volga-water withdrawals,runoff,grade13,0.6339,1.20190440722585
Central Asia,Volga-water withdrawals,runoff,grade14,0.6862,2.0592376311366
Central Asia,Volga-water withdrawals,runoff,grade15,0.7385,3.09741838959906
Central Asia,Volga-water withdrawals,runoff,grade16,0.7908,4.28784567689358
Central Asia,Volga-water withdrawals,runoff,grade17,0.8431,5.60191848730057
Central Asia,Volga-water withdrawals,runoff,grade18,0.8954,7.01103581510038
Central Asia,Volga-water withdrawals,runoff,grade19,0.9477,8.4865966545734
Central Asia,Volga-water withdrawals,runoff,grade20,1,10
Africa_Western,Volta-water withdrawals,runoff,grade1,0,1e-05
Africa_Western,Volta-water withdrawals,runoff,grade2,0.0885555555555556,1.1358024691358e-05
Africa_Western,Volta-water withdrawals,runoff,grade3,0.177111111111111,2.08641975308642e-05
Africa_Western,Volta-water withdrawals,runoff,grade4,0.265666666666667,4.66666666666667e-05
Africa_Western,Volta-water withdrawals,runoff,grade5,0.354222222222222,9.69135802469136e-05
Africa_Western,Volta-water withdrawals,runoff,grade6,0.442777777777778,0.000179753086419753
Africa_Western,Volta-water withdrawals,runoff,grade7,0.531333333333333,0.000303333333333333
